officer_id;po_assigned_unit;TotalComplaints;Civil Rights Complaint;Criminal Allegation;Departmental Violation;Disciplinary Code Violation;Domestic;Drugs;Falsification;Harassment;Investigation OnGoing;Lack of Service;No C.A.P. Investigation;Other Misconduct;Physical Abuse;Referred to Other Agency/C.A.P. Investigation;Sexual Crime/Misconduct;Unprofessional Conduct;Verbal Abuse;Gender;race;No Sustained Findings;Not Applicable;Pending;Sustained Finding
15393487;2200 22ND DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 3;0;0; 0
15400354;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5; 1;0;0; 0
15451166;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1; 1;0;0; 0
15463525;2600 26TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;5; 2;0;0; 0
15488073;2200 22ND DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 1
15505067;6400 NORTHEAST DET; 4;0;1; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 2;0;0; 2
15620424;2500 25TH DISTRICT; 4;0;0; 1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;4; 4;0;0; 0
15621454;0200 02ND DISTRICT; 3;0;0; 0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;5; 2;0;1; 0
15644456;2200 22ND DISTRICT; 1;0;1; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 1;0;0; 0
15649263;1400 14TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 1
15662996;1900 19TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2; 3;0;0; 0
15699731;9809 EVIDENCE CUSTODIAN; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
15699731;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
15706598;0300 03RD DISTRICT; 1;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4; 1;0;0; 1
15706598;4906 CRIMINAL RECS / IDE; 1;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4; 1;0;0; 1
15757409;7402 STRIKE FORCE; 4;0;0; 6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5; 6;0;0; 2
15757409;1500 15TH DISTRICT; 4;0;0; 6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5; 6;0;0; 2
15826417;0200 02ND DISTRICT; 3;0;0; 0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;5; 2;0;1; 0
15826589;1200 12TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;5; 3;0;0; 0
15834657;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; 0;0;0; 1
15870363;2500 25TH DISTRICT; 3;0;0; 1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4; 1;0;1; 1
15885297;1400 14TH DISTRICT;18;0;0; 9;0;0;0;0;0;0;4;0;1;2;0;0;0;2;1;5; 9;0;0; 9
15916368;1200 12TH DISTRICT; 1;0;0; 4;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;5; 8;0;0; 0
15916368;1400 14TH DISTRICT; 7;0;0; 4;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;5; 8;0;0; 0
15923234;1500 15TH DISTRICT; 4;0;0; 1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;5; 2;0;1; 1
15932504;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
15937139;2500 25TH DISTRICT; 1;1;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 2;0;1; 0
15937139;9807 SUMMER INITIATIVE; 2;1;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 2;0;1; 0
15944005;1900 19TH DISTRICT; 4;0;0; 2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;5; 3;0;1; 0
15949670;4921 RADIO ROOM 1; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 0;0;0; 1
16004945;5300 HIGHWAY PATROL; 2;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2; 2;0;0; 0
16009408;4601 S.W.A.T.; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4; 3;0;0; 0
16010782;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2; 0;0;1; 0
16024515;0100 01ST DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
16049920;0500 05TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 0
16050950;0300 03RD DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 0
16126825;5200 TRAFFIC DISTRICT; 4;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5; 3;0;0; 1
16144334;1200 12TH DISTRICT; 1;0;1; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
16209909;1800 18TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 1
16227247;3500 35TH DISTRICT; 8;0;0; 4;0;0;0;0;0;0;1;0;0;0;0;0;2;1;1;5; 6;0;0; 2
16345521;0700 07TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
16380197;9821 SAFETY OFFICE; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 0;0;0; 1
16381570;9807 SUPP POLICE SERVICE; 2;0;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;5; 5;0;0; 1
16381570;2400 24TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;5; 5;0;0; 1
16449205;4930 PAB SECURITY UNIT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 0;1;0; 0
16486284;0900 09TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
16510316;0600 06TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 2
16510316;3500 35TH DISTRICT; 1;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 2
16549455;7402 STRIKE FORCE; 2;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 1
16564561;2400 24TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
16595460;5400 AID; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 0;0;0; 1
16598894;0800 08TH DISTRICT; 8;0;0; 5;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5; 8;0;0; 0
16617433;1900 19TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2; 0;2;0; 0
16622239;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4; 0;0;0; 1
16686441;9925 GRANTS ADMN; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; 1;0;0; 0
16688844;0300 03RD DISTRICT; 3;1;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2; 3;0;0; 0
16739656;1600 16TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 1
16842138;2400 24TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;5; 4;0;0; 0
16850206;1600 16TH DISTRICT; 7;1;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;5; 7;0;0; 0
16861535;4500 CENTER CITY DISTRIC; 2;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;4; 2;0;0; 0
16865140;0300 03RD DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1; 3;0;0; 0
16865140;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1; 3;0;0; 0
16883165;0600 06TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 2;0;0; 0
16893808;3900 39TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
16905481;2200 22ND DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 1
16920415;2200 22ND DISTRICT;18;0;1; 7;0;0;0;0;0;0;5;0;0;2;0;0;1;2;1;5;11;0;0; 7
16933977;6702 SPECIAL VICTIMS UNI; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 2;0;0; 0
16937410;4500 CENTER CITY DISTRIC; 6;0;0; 1;0;0;0;0;0;0;1;0;0;3;0;0;0;1;1;5; 5;0;0; 1
16958352;3500 35TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 0
16974489;1700 17TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 1
17001954;6002 MAJOR CRIMES UNIT; 1;0;0; 0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 0;0;0; 1
17044526;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
17044526;1600 16TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 1;0;0; 1
17057401;9844 Domestic Prepardnes; 5;0;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2; 5;0;0; 0
17078172;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;5; 2;0;0; 0
17088472;1700 17TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;4; 4;0;0; 0
17148210;0200 02ND DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5; 2;0;0; 0
17173616;0600 06TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
17179452;1900 19TH DISTRICT; 6;0;0; 2;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;5; 6;0;0; 0
17188722;0900 09TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;5; 1;0;0; 1
17189752;2200 22ND DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 2
17243997;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
17262365;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
17301504;1600 16TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
17325364;4921 RADIO ROOM 1; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 1
17384416;1900 19TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1; 1;0;0; 1
17407419;1800 18TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 0
17407419;6500 SOUTHWEST DET; 1;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 0
17436258;1800 18TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
17478830;3900 39TH DISTRICT; 7;0;0; 5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2; 4;1;0; 2
17514192;0600 06TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2; 3;0;0; 0
17518998;7800 AVIATION UNIT; 2;0;0; 0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;5; 0;0;2; 0
17622682;6500 SOUTHWEST DET; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
17630578;5300 HIGHWAY PATROL; 5;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2; 5;0;0; 0
17634012;6200 CENTRAL DETECTIVES; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 0;0;0; 1
17649118;3500 35TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 1
17657358;1800 18TH DISTRICT; 5;1;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 5;0;0; 0
17672292;1900 19TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;5; 2;0;0; 1
17672292;5300 HIGHWAY PATROL; 1;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;5; 2;0;0; 1
17672292;1800 18TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;5; 2;0;0; 1
17692720;0200 02ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
17717096;0500 05TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 0
17763273;3500 35TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1; 1;0;0; 0
17774774;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2; 0;1;0; 0
17827646;6702 SPECIAL VICTIMS UNI; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0; 0;0;1; 0
17844812;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
17853052;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
17870218;2500 25TH DISTRICT; 4;1;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 2;0;0; 2
17900258;1700 17TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
17912961;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5; 0;1;0; 0
17940599;3500 35TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 1;0;0; 2
17992097;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5; 1;0;1; 0
17992097;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5; 1;0;1; 0
17993471;2500 25TH DISTRICT; 2;0;1; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 0
17997934;2200 22ND DISTRICT; 3;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2; 2;0;0; 1
18030206;6003 HOMICIDE UNIT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18060075;0300 03RD DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18084451;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
18151056;7402 STRIKE FORCE; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
18186761;3900 39TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2; 1;0;0; 2
18214570;1900 19TH DISTRICT; 2;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 1;0;1; 0
18223840;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
18251306;4923 RADIO ROOM; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5; 1;0;0; 0
18274309;3900 39TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
18279115;1600 16TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
18297483;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
18304178;0800 08TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18313619;2600 26TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18405458;7401 NARC FIELD UNIT; 5;0;1; 3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 4;1;0; 0
18510515;1700 17TH DISTRICT; 4;0;0; 0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;5; 4;0;0; 0
18657800;0800 08TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 0;0;0; 3
18657800;9809 EVIDENCE CUSTODIAN; 1;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 0;0;0; 3
18660203;1500 15TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;5; 3;0;0; 0
18703805;6100 SOUTH DETECTIVES; 2;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2; 2;0;0; 0
18713075;1200 12TH DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 2
18752214;2500 25TH DISTRICT; 2;0;0; 0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;4; 2;0;0; 0
18759080;0200 02ND DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5; 1;1;0; 0
18782255;2600 26TH DISTRICT; 4;0;2; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 3;0;0; 2
18782255;2400 24TH DISTRICT; 1;0;2; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 3;0;0; 2
18809549;5900 EAST DETECTIVES; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18814527;1700 17TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
18875467;1200 12TH DISTRICT; 3;0;1; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 3;0;0; 0
18892804;6400 NORTHEAST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
18964044;0800 08TH DISTRICT; 3;0;0; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;5; 2;0;1; 0
18990480;3900 39TH DISTRICT; 5;1;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;5; 3;0;0; 2
19014856;1500 15TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0; 2;0;0; 0
19026357;1900 19TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 2;0;0; 0
19030649;6003 HOMICIDE UNIT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
19049360;2200 22ND DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 1
19052621;4915 FIREARMS IDENT UNIT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 0
19078027;0300 03RD DISTRICT; 3;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2; 3;0;0; 0
19110299;1900 19TH DISTRICT; 4;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 4;0;0; 0
19128839;1400 14TH DISTRICT;11;0;0; 8;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;5;10;0;1; 0
19136907;0300 03RD DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5; 3;0;0; 0
19156476;1700 17TH DISTRICT; 3;0;0; 0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;2; 2;0;2; 0
19156476;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;2; 2;0;2; 0
19259988;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 1
19259988;2400 24TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 1
19265825;3900 39TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4; 3;0;0; 0
19325563;4601 S.W.A.T.; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1; 3;0;0; 0
19370195;0700 07TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5; 3;0;0; 0
19440576;0700 07TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;5; 3;0;0; 0
19466153;1600 16TH DISTRICT;10;1;0; 6;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;5; 6;1;0; 3
19470445;0900 09TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2; 1;1;0; 0
19475423;2200 22ND DISTRICT; 2;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 1
19482290;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4; 1;0;0; 0
19545633;3500 35TH DISTRICT;14;1;0; 6;0;0;0;0;1;0;0;0;0;4;0;0;0;2;1;4;11;0;0; 3
19651376;1800 18TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2; 3;0;0; 0
19692918;0300 03RD DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 1
19722959;3500 35TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2; 3;0;0; 1
19763986;9821 SAFETY OFFICE; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
19840204;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2; 1;0;0; 0
19895479;5200 TRAFFIC DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
19931356;3900 39TH DISTRICT; 4;1;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; 3;0;0; 1
19950754;4500 CENTER CITY DISTRIC; 2;0;1; 0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2; 1;0;0; 1
19958993;3900 39TH DISTRICT; 6;0;0; 3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;5; 5;0;0; 1
19974786;6600 NORTHWEST DETECTIVE; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
20045167;0200 02ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 0
20068170;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
20139753;2400 24TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 2
20172025;1600 16TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
20194856;3500 35TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 1
20212022;3500 35TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 0;0;0; 1
20227300;1200 12TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1; 2;0;0; 1
20280000;5602 NEIGHBORHOOD SERV U; 2;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 3;0;0; 0
20280000;5602 Neighborhood Servic; 1;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 3;0;0; 0
20330812;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
20333215;4923 RADIO ROOM 3; 3;0;1; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 1;0;0; 2
20380250;1400 14TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2; 2;0;0; 1
20399820;2600 26TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5; 2;0;0; 0
20399991;2400 24TH DISTRICT; 1;0;1; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 2;0;0; 1
20399991;9807 SUPP POLICE SERVICE; 1;0;1; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 2;0;0; 1
20399991;0300 03RD DISTRICT; 1;0;1; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 2;0;0; 1
20408059;1200 12TH DISTRICT; 2;1;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 0
20416128;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
20437929;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 0
20439130;4921 RADIO ROOM; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 1;0;0; 0
20497667;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
